,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
24,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,12.0,1968.656059,962.292947000001,0.9391658251410491,6.92117200000007,21.762577206867718,14.0,4.25276800000006,True,4.1693800000000465,0.3606735730027382,0.16050099131887177,1.1391710709131055,0.8988652699645728,0.05979024030369561,0.2900904835340246,CantonSMH,short,short,0.8401796421496898,-0.44288567780790355,1.3377103248701154,-0.046305399363439824
25,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,13.0,1979.746611,965.8369190000012,0.9426246236265138,8.630617999999913,14.779359752836172,8.0,4.1693800000000465,True,3.4188919999999143,0.4497555950468626,0.10899912583146935,1.4205325846116421,0.6104356606231511,0.058617877137295445,0.2378742243284547,CantonSMH,short,short,0.9360418947164033,-0.34702342524119,1.1696556206736273,-0.21436010355992802
26,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,14.0,1991.7961209999999,969.0056480000012,0.9457171974578102,13.091854000000012,63.047255784420486,26.0,3.4188919999999143,True,3.9609110000001237,0.6822378867928939,0.46497926036722403,2.154817325941024,2.6040568657146297,0.04806666487623461,0.2755859593573289,CantonSMH,long,long,1.1170011534227138,-0.16606416653487965,1.799666188076107,0.4156504638425516
27,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,15.0,2008.848886,972.7163960000012,0.9493387637575271,8.255372999999963,22.818876396810992,14.0,3.9609110000001237,True,3.0436480000000756,0.43020096544057723,0.16829129416322952,1.3587701766690672,0.942493864478282,0.05568698328043179,0.21176609472568558,CantonSMH,short,short,0.9167367006372212,-0.3663286193203721,1.358294255915737,-0.025721468317818234
28,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,16.0,2020.147907,975.7600440000012,0.952309262704101,36.482078999999885,193.12535881411623,61.0,3.0436480000000756,True,4.628011000000242,1.9011407003753107,1.4243171313688276,6.0046664067250415,7.976705889993296,0.042791058745707385,0.32200038106165424,CantonSMH,long,long,1.5620795794508047,0.27901425949321124,2.2858393036600217,0.9018235794264664
29,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,17.0,2061.257997,979.8877290000021,0.9563377456115499,2.4599349999998594,16.753867706865094,3.0,4.628011000000242,True,0.7921830000000227,0.1281912291450684,0.12356130203772447,0.4048861649914844,0.6919892656155469,0.06506583237509246,0.05511724753259195,CantonSMH,short,very short,0.3909236316910469,-0.8921416882665464,1.224115081811566,-0.1599006424219891
30,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,18.0,2064.510115,980.3046670000024,0.956744663195248,50.866439999999784,372.8225272771642,80.0,0.7921830000000227,False,,2.650733237192941,2.749600134450459,8.372220330362603,15.39878381334854,0.011137407903394493,,CantonSMH,long,long,1.7064313436376923,0.4233660236800989,2.571502146108399,1.1874864218748438
31,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,19.0,2118.336816,983.0564590000024,0.9594303204188134,0.7504880000001322,1.10365238085069,0.0,2.9602610000001732,True,3.0436479999998483,0.039109154989317406,0.008139536945195475,0.12352448670074617,0.04558443542005392,0.04161870963844398,0.21176609472566976,CantonSMH,short,very short,-0.12465624755847281,-1.4077215675160661,0.042832304506097624,-1.3411834197274575
32,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,20.0,2122.130952,985.7248620000021,0.9620345927592855,9.21433100000013,59.479024756384206,20.0,3.0436479999998483,True,4.753092999999808,0.48017383249540785,0.4386632311667005,1.5166072036669322,2.456677310626842,0.042791058745704186,0.33070313731348944,CantonSMH,long,long,0.9644638090553187,-0.3186015109022747,1.7743638390295884,0.3903481147960331
33,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,21.0,2136.098376,989.5606880000016,0.9657782310158247,12.42475400000012,81.84843551106496,28.0,4.753092999999808,True,4.7530940000001465,0.6474742166297937,0.603639675234744,2.0450178553591627,3.38060678119567,0.06682437712468632,0.3307032068899209,CantonSMH,long,long,1.0942877988138102,-0.18877752114378304,1.9130103825212639,0.5289946582877088
34,bias_video_cam_0_date_2019_06_05_time_09_25_16_v001,fly03,0-125M_40hr,22.0,2153.276224,993.9802330000023,0.9700915595501485,3.7941359999999804,19.299662251947666,7.0,4.7530940000001465,True,7.546578999999838,0.19771862158291925,0.1423367689457056,0.6244852707474834,0.7971388662022754,0.06682439118382628,0.5250638586882569,CantonSMH,short,short,0.5791128940252185,-0.7039524259323748,1.285549708831666,-0.09846601540188911
